gene,det_all_astro,det_bin_astro,early_astro,late_astro,pct_change_astro,det_all_exc,det_bin_exc,early_exc,late_exc,pct_change_exc,reportable_astro,reportable_exc,nullable_astro,nullable_exc
PRXL2B,0.038075320013646,0.0381991610813393,0.0212567486850383,0.0253028948468997,19.0346427001292,0.159305869234125,0.159514817076388,0.0457651432329758,0.047361979742524,3.48919810306101,FALSE,TRUE,TRUE,TRUE
MMEL1,0.0209881487414527,0.0209729665178905,0.0125753630570856,0.0128865290298558,2.47440945726691,0.00710894476461577,0.00714657258520479,0.00250855984239445,0.00207370714203034,-17.3347549065857,FALSE,FALSE,TRUE,FALSE
AL831784.1,8.89956837093401e-05,8.95642698272902e-05,4.43577795604683e-05,7.48014843832308e-06,-83.1367834178305,0.000226295205072586,0.000221634213085465,7.47562014311079e-05,5.87792090354955e-05,-21.3721297895749,FALSE,FALSE,FALSE,FALSE
TTC34,0.088832524955873,0.0891164484781538,0.0620980416308636,0.0612658674132743,-1.34009736174299,0.0851733465934384,0.0858463185351034,0.0288404524320639,0.0286253835191213,-0.745719622288521,FALSE,FALSE,TRUE,TRUE
AC242022.2,0.00574022159925244,0.00574704064725112,0.00426062215838401,0.0040026155216859,-6.05560941822548,0.0242999364289128,0.0245425967388109,0.0117370163261043,0.0121143651541762,3.21503197735729,FALSE,FALSE,FALSE,TRUE
AC242022.1,0.00031148489298269,0.000313474944395516,0.000183037741975018,0.000193993269562257,5.98539266766847,0.00230910436228671,0.00233243624247084,0.00088414761046129,0.00072117953710133,-18.4322246004753,FALSE,FALSE,FALSE,FALSE
AL592464.2,0,0,0,0,,1.93541951706817e-05,1.96003045585785e-05,4.03653104789987e-06,9.759873195172e-06,141.788631856303,FALSE,FALSE,FALSE,FALSE
AL592464.3,8.89956837093401e-05,8.95642698272902e-05,5.1571806864952e-05,0.000115319035015607,123.608676961011,0.000226295205072586,0.00022314192882074,5.5598293913375e-05,6.91273172922135e-05,24.3335225356329,FALSE,FALSE,FALSE,FALSE
AL592464.1,0,0,0,0,,0,0,0,0,,FALSE,FALSE,FALSE,FALSE
AL589702.1,0.000815793767335618,0.000806078428445612,0.000286912932258809,0.000425065338831746,48.1513347918094,9.52821916095098e-05,9.49860913223421e-05,1.81342620568373e-05,2.48531775652568e-05,37.0509452624029,FALSE,FALSE,FALSE,FALSE
ACTRT2,1.48326139515567e-05,1.49273783045484e-05,0,5.01146816247443e-06,,2.97756848779718e-06,1.50771573527527e-06,0,5.4327588506917e-07,,FALSE,FALSE,FALSE,FALSE
PRDM16-DT,0.479330752458506,0.480691436163067,0.476251084716277,0.461165557203562,-3.16755761757535,0.0054921250757419,0.00553783989566607,0.00125770684551716,0.00158514192677161,26.0342926828711,TRUE,FALSE,TRUE,FALSE
PRDM16,0.916017739806286,0.916481318386052,1.44676531817139,1.53423382762989,6.04579805445225,0.0394110965044835,0.0390453143964237,0.00954752350553787,0.0103301381748337,8.19704365055431,TRUE,FALSE,TRUE,TRUE
AL008733.1,0.000118660911612453,0.000119419026436387,0.000196520820179848,5.02379732770143e-05,-74.4363099894257,2.97756848779718e-06,3.01543147055054e-06,0,5.59719322583075e-07,,FALSE,FALSE,FALSE,FALSE
AL590438.1,0.00795028107803438,0.00794136525801974,0.00572617894221809,0.00432921986142023,-24.396008139011,4.16859588291605e-05,3.92006091171571e-05,7.16085875742813e-06,1.07714806367845e-05,50.4216324000386,FALSE,FALSE,FALSE,FALSE
AL354743.2,0.0340408490188226,0.0336015285635384,0.0317208232030884,0.0194718747115592,-38.6148506080909,0.000187586814731222,0.000176402741027207,3.19395435692619e-05,3.18432255442186e-05,-0.301563561277496,FALSE,FALSE,TRUE,FALSE
AL354743.1,0.00568089114344621,0.00558283948590109,0.00466912645549733,0.00315824276664338,-32.359022683463,0.00033795402336498,0.000325666598819459,9.82832069356943e-05,6.99076086227727e-05,-28.8712580690286,FALSE,FALSE,FALSE,FALSE
ARHGEF16,0.0284934514009404,0.0286456389664283,0.0157156336224367,0.0193285261150729,22.9891621262932,0.00766723885607774,0.00769839654431554,0.00219579831235417,0.00212563486507291,-3.19535026903457,FALSE,FALSE,TRUE,FALSE
AL512413.1,0.000756463311529391,0.000761296293531967,0.00035616061058476,0.000581301233639696,63.2132291904178,0.000199497088682411,0.000200526192791611,5.29765615612611e-05,5.01346887792477e-05,-5.36439643921983,FALSE,FALSE,FALSE,FALSE
MEGF6,0.0377786677346149,0.0377961218671165,0.027436461807107,0.0252533020719482,-7.95714750140727,0.067561028988118,0.0675185260570972,0.0196609443479921,0.0186070183508972,-5.36050546932385,FALSE,FALSE,TRUE,TRUE
AL513320.1,0.0108278081846364,0.0107924945141885,0.00829837074688664,0.00659635454557865,-20.510245362881,0.0282824342813415,0.0283495789703809,0.00884442139478423,0.00625617099112064,-29.2642139958408,FALSE,FALSE,FALSE,TRUE
TPRG1L,0.0571500615553479,0.0572166410413339,0.0370110666451646,0.0387190434673241,4.61477330154883,0.291140691599833,0.289611084726086,0.104828951437569,0.0943073026840004,-10.0369684226352,FALSE,TRUE,TRUE,TRUE
WRAP73,0.0799922870407452,0.079921183442552,0.0587681645346305,0.0513756199909404,-12.5791652712479,0.180381098990753,0.180190122954218,0.0584190915155133,0.0488709811247755,-16.3441610320186,FALSE,TRUE,TRUE,TRUE
TP73,0.0026698705112802,0.00267200071651416,0.00227843550292615,0.00171956077027106,-24.5288809772029,0.00451994896447612,0.00447640801803228,0.00120461645929993,0.00114350619104292,-5.07300624901974,FALSE,FALSE,FALSE,FALSE
AL136528.1,0.000281819665079577,0.000268692809481871,0.000157203102795453,0.000298628181331788,89.9632869971734,0.000668464125510467,0.00066641035499167,0.000150454696618185,0.000196083562176833,30.3273121971341,FALSE,FALSE,FALSE,FALSE
AL136528.2,7.41630697577834e-05,7.46368915227419e-05,0.000108795296174833,1.85957675777371e-05,-82.907562889618,5.65738012681464e-05,5.12623349993592e-05,7.71340270149598e-06,1.7223394734061e-05,123.291787043876,FALSE,FALSE,FALSE,FALSE
CCDC27,0.00218039425087883,0.00219432461076861,0.00222297471086132,0.0014821594096245,-33.3254039111304,0.00490256651515806,0.00487444497214495,0.00127920502577522,0.00114146952535247,-10.7672732398215,FALSE,FALSE,FALSE,FALSE
SMIM1,0.00170575060442902,0.00170172112671851,0.00134792972639535,0.000959774837769101,-28.7963742489941,0.00219446797550652,0.00218920324761969,0.00064296036614587,0.000516819419538788,-19.6187748497182,FALSE,FALSE,FALSE,FALSE
LRRC47,0.0866372980910426,0.0866982131928169,0.0599102887322742,0.0563592546606385,-5.9272524749537,0.262761486342638,0.262240013267899,0.0863036610218487,0.0765148423584991,-11.3422982842773,FALSE,TRUE,TRUE,TRUE
AL365330.1,0.00031148489298269,0.000313474944395516,0.000195296007561753,0.000196421603285396,0.57635367854969,0.000442168920437881,0.000440252994700379,9.78870457969805e-05,0.00012698041303514,29.7213660921994,FALSE,FALSE,FALSE,FALSE
CEP104,0.287263234399798,0.287620725172038,0.211582387656245,0.215599617888928,1.89866003365526,0.625006513431067,0.62467678343925,0.28267488061132,0.276559173995594,-2.1635125846698,TRUE,TRUE,TRUE,TRUE
DFFB,0.0983698957267239,0.0985505515666284,0.0658000468736945,0.065803401014645,0.00509747501700186,0.479029729532566,0.480175799654733,0.185449877042606,0.173399488413259,-6.49792214560433,FALSE,TRUE,TRUE,TRUE
C1orf174,0.0367997152138121,0.0368109148990163,0.0238816890780035,0.0244741550387889,2.48083776172685,0.114688494228728,0.113728505627549,0.0320984505764031,0.0303616753578562,-5.41077587035844,FALSE,TRUE,TRUE,TRUE
LINC01134,0.0112876192171346,0.0113448075114568,0.00553168233966111,0.00668467401978274,20.8434181380031,0.0297682409567523,0.0298814181574206,0.00614894471327964,0.00769892126597125,25.2071961119471,FALSE,FALSE,FALSE,TRUE
LINC01346,0.000667467627820051,0.000671732023704677,0.000410410481700418,0.000518643856197176,26.3719810586521,0.00926023799704923,0.00930260608664842,0.00251662297373768,0.00254641638154458,1.18386457239792,FALSE,FALSE,FALSE,FALSE
LINC01345,2.96652279031134e-05,2.98547566090967e-05,0,5.65219418409166e-05,,0.00277360504638307,0.00276364294275957,0.000917882297203168,0.000783541919730492,-14.6359046123907,FALSE,FALSE,FALSE,FALSE
LINC02780,0.00160192230676812,0.00161215685689122,0.000832023373069165,0.000989140642268568,18.8837566689778,0.00603404254052099,0.00599769319492503,0.0017084778465472,0.00158700452642103,-7.1100319135927,FALSE,FALSE,FALSE,FALSE
AL805961.1,0.00407896883667809,0.00406024689883716,0.00277079472284887,0.00280819167297421,1.34968317273578,0.0423112482115979,0.0418496656640357,0.0129607441946635,0.0119766001022989,-7.59326839248838,FALSE,FALSE,FALSE,TRUE
LINC01777,0.00022248920927335,0.000223910674568226,0.000165422540857164,0.000115818284406161,-29.9863949580087,0.00266343501233458,0.00260985593776149,0.000583838727490868,0.000707320490558091,21.149978110891,FALSE,FALSE,FALSE,FALSE
AL355602.1,2.96652279031134e-05,2.98547566090967e-05,3.64766748093847e-05,0,-100,0.00223913150282348,0.00223594243541323,0.000461431268341601,0.000468081423097492,1.44120158562109,FALSE,FALSE,FALSE,FALSE
Z98747.1,0,0,0,0,,0.00025309332146276,0.000250280812055695,5.26637853051461e-05,5.39933230297603e-05,2.52457683569554,FALSE,FALSE,FALSE,FALSE
LINC01646,1.48326139515567e-05,1.49273783045484e-05,0,5.99283200785745e-06,,0.00179100744541,0.00177458142041899,0.000391928993213575,0.000411890033482589,5.09302465871322,FALSE,FALSE,FALSE,FALSE
AJAP1,0.0985330544801911,0.0989386634025466,0.0525317383242623,0.0789914972295368,50.3690906665729,0.878303798335242,0.878345432752109,0.695952003397495,0.708411757029037,1.79031794875459,FALSE,TRUE,TRUE,TRUE
Z98886.1,0.00439045372966078,0.00438864922153722,0.00267374111500488,0.00301151949994949,12.633174657375,0.0133663049417215,0.0130703877091013,0.003623711548037,0.00298124757124585,-17.7294458533592,FALSE,FALSE,FALSE,FALSE
BX005132.1,1.48326139515567e-05,1.49273783045484e-05,0,1.68011427689297e-05,,2.82869006340732e-05,2.86465989702302e-05,1.87658939064638e-06,1.24323327151734e-05,562.496163366412,FALSE,FALSE,FALSE,FALSE
LINC02781,0.000148326139515567,0.000149273783045484,0.000103787439378388,2.45840060318863e-05,-76.3131201818575,0.00100195179614375,0.000996600101016954,0.000287039992577158,0.000205839543895429,-28.2888972901231,FALSE,FALSE,FALSE,FALSE
LINC02782,4.449784185467e-05,4.47821349136451e-05,3.16535610565277e-05,3.33304613527284e-05,5.29766711936792,0.000169721403804439,0.000164341015145005,4.52915125940917e-05,3.68931920706717e-05,-18.5428130844002,FALSE,FALSE,FALSE,FALSE
AL139823.1,0.000103828297660897,0.000104491648131839,0.00013938058923858,8.25785235203023e-05,-40.7532110666059,0.000457056762876867,0.000450807004847306,0.000125216432432445,9.15288497059609e-05,-26.9034838895119,FALSE,FALSE,FALSE,FALSE
Z98259.3,0.000845458995238731,0.000850860563359257,0.000520764745430858,0.000561560259130908,7.83377024999969,0.00146794126448401,0.00147153055762866,0.000339190974144784,0.00028006176932854,-17.4324228306278,FALSE,FALSE,FALSE,FALSE
Z98259.2,0,0,0,0,,3.72196060974648e-05,3.76928933818818e-05,6.55254878736456e-06,3.74285770034575e-06,-42.8793615766251,FALSE,FALSE,FALSE,FALSE
Z98259.1,0,0,0,0,,7.44392121949295e-06,7.53857867637636e-06,3.60052552074069e-06,3.97063306084029e-06,10.2792644564692,FALSE,FALSE,FALSE,FALSE
AL365255.1,0.0460700989335351,0.0463196548790136,0.0340866915187282,0.0409170871669396,20.0383062828451,0.132745958322974,0.133378564805392,0.0526549032074689,0.0509404027901026,-3.25610781319056,FALSE,TRUE,TRUE,TRUE
NPHP4,0.287930702027618,0.287411741875774,0.23276362877399,0.220970409269253,-5.06660751374859,0.751917926302202,0.752113440531922,0.472198072702132,0.449570675095595,-4.79192925906121,TRUE,TRUE,TRUE,TRUE
KCNAB2,0.121345614737685,0.120866982131928,0.0919480219228807,0.0824229653112345,-10.359175121391,0.871229095608235,0.871375262907931,0.65413247861274,0.639290087342959,-2.26901915973637,TRUE,TRUE,TRUE,TRUE
CHD5,0.135362434921906,0.135704796166649,0.0919912713757353,0.104835258889889,13.9621806743957,0.917677675233627,0.917843061869115,0.706125567529167,0.75726930892228,7.24286780495322,TRUE,TRUE,TRUE,TRUE
RPL22,0.193966092644507,0.193712588258124,0.160530756673364,0.137539449551013,-14.3220574043213,0.625019912489262,0.624675275723515,0.308462841167683,0.282773131807937,-8.3282995327727,TRUE,TRUE,TRUE,TRUE
AL031847.1,0.000667467627820051,0.000656804645400128,0.000459662137476943,0.000389599474874381,-15.2422087638394,0.00625736017710577,0.00629320547903898,0.00154991252891337,0.00161636830518076,4.28771140484805,FALSE,FALSE,FALSE,FALSE
RNF207,0.0454174639196666,0.0455285038288725,0.0287912339010259,0.0283771591611395,-1.43819726973099,0.315943837103183,0.318209436792787,0.108977709183361,0.0988422904950075,-9.30045122466302,FALSE,TRUE,TRUE,TRUE
ICMT,0.0481318322728014,0.0481109402755594,0.0292758395008842,0.030874291081533,5.4599683831458,0.229904018079796,0.229177314909047,0.0732021046177275,0.0663256916808346,-9.39373665935229,FALSE,TRUE,TRUE,TRUE
LINC00337,0.000919622064996514,0.000925497454881999,0.000375301017131592,0.000708851046395413,88.8753331427469,0.00393634554086787,0.00389292202848075,0.000953479714767248,0.000976797214120484,2.44551603899916,FALSE,FALSE,FALSE,FALSE
HES3,0,0,0,0,,3.72196060974648e-05,3.3169746176056e-05,5.61211541043058e-06,1.25915617114157e-05,124.363912545583,FALSE,FALSE,FALSE,FALSE
GPR153,0.0051024191993355,0.00510516338015554,0.00393871172539844,0.00408383989454385,3.68466085521217,0.123083748580072,0.122076727653768,0.0379188170158773,0.0360371027126879,-4.96248156265392,FALSE,TRUE,FALSE,TRUE
ACOT7,0.196324478262804,0.196115896165157,0.14394073235776,0.141704664831043,-1.55346404738239,0.779746281389155,0.780169014933924,0.446052500697916,0.446723335351362,0.150393653750669,TRUE,TRUE,TRUE,TRUE
AL031848.2,0.00442011895756389,0.00443343135645087,0.00349194783668904,0.00261077116167813,-25.2345314483969,0.0144084539124506,0.014410746997761,0.00354989255676856,0.0032313447443251,-8.97344940302745,FALSE,FALSE,FALSE,FALSE
HES2,0.00594787819457423,0.00594109656521025,0.00342134877902814,0.00388780466331955,13.6336840941398,0.0197680771904855,0.01971790638593,0.00495847431026026,0.00518554658572453,4.57947871171589,FALSE,FALSE,FALSE,FALSE
ESPN,0.00487992999006215,0.00485139794897822,0.00294023117954081,0.00323740708962059,10.1072293956896,0.013358861020502,0.0133402688257156,0.00352937911114831,0.00343686290178941,-2.62131685050981,FALSE,FALSE,FALSE,FALSE
AL031848.1,0.00026698705112802,0.000268692809481871,0.000218161935986558,0.000104756412469432,-51.9822685860808,0.00115529657326531,0.00114284852733866,0.000273240120040387,0.00031253506338487,14.3811030893543,FALSE,FALSE,FALSE,FALSE
TNFRSF25,0.0705439119536036,0.0708751921899957,0.0481408775080021,0.0483921428239278,0.521937548570772,0.632435546808121,0.634843310642212,0.338163901306224,0.317940215855608,-5.98043888555168,FALSE,TRUE,TRUE,TRUE
PLEKHG5,0.0425992672688708,0.0427221567076174,0.0290822275166735,0.0283586287974922,-2.48811312258113,0.566342459084487,0.568595788949951,0.266285360284105,0.26493026546178,-0.508888217091219,FALSE,TRUE,TRUE,TRUE
NOL9,0.192883311826043,0.192966219342897,0.142065149171857,0.135791455719493,-4.41606790189937,0.543090626763279,0.543353612109973,0.233315943121531,0.215526587131379,-7.62457796588979,TRUE,TRUE,TRUE,TRUE
TAS1R1,0.0225010753645115,0.0225254138615635,0.0211896892347918,0.0158279538905752,-25.3035109897365,0.0255788020944217,0.0253055009008602,0.00827652320268638,0.00609047845851842,-26.4125973024328,FALSE,FALSE,TRUE,TRUE
ZBTB48,0.103590975837672,0.103790061351525,0.0743164642895548,0.0693797733515327,-6.64279575894182,0.226152281785171,0.226784570037165,0.0769379414354649,0.0645344581475841,-16.121412993984,TRUE,TRUE,TRUE,TRUE
KLHL21,0.340586481555645,0.340359152722007,0.251960251397114,0.260067690087903,3.21774511885666,0.38199970522072,0.381892334019344,0.128074910212438,0.128954906755115,0.687095186104303,TRUE,TRUE,TRUE,TRUE
PHF13,0.0856583455702398,0.0856532967114986,0.0542840208588,0.0551272316733261,1.55333153511135,0.111932754593272,0.110682919842293,0.0318378568157413,0.0299705908303439,-5.8649236228558,FALSE,TRUE,TRUE,TRUE
THAP3,0.0778267254038179,0.0777417862100879,0.0504166774375067,0.0501412017617106,-0.546397917906383,0.152247543133802,0.151655094948398,0.0431557929463249,0.0433495531777537,0.448978499062158,FALSE,TRUE,TRUE,TRUE
DNAJC11,0.278793811833459,0.278813571972355,0.207972255623623,0.215968972089693,3.84508810662809,0.663676195382089,0.66397237864773,0.325924800347918,0.320616194365132,-1.62878246059183,TRUE,TRUE,TRUE,TRUE
LINC01672,0.00169091799047746,0.00168679374841397,0.000979788503904272,0.00095919721825396,-2.10160514930107,0.00593131642769198,0.00589818395639686,0.00161301711683492,0.00147717319012389,-8.42172877728581,FALSE,FALSE,FALSE,FALSE
AL591163.1,0.00339666859490648,0.00334373274021884,0.00260018696617139,0.00184660615869475,-28.9817931279857,0.0142580867038168,0.0140941266933532,0.00390007986528019,0.00304499442175815,-21.9248188001044,FALSE,FALSE,FALSE,FALSE
CAMTA1-DT,0.0386686245717083,0.0387216193219985,0.0272841735970826,0.0266941362187122,-2.16256276288124,0.0247182848014483,0.024685829733662,0.00687892048854809,0.00618897445010402,-10.0298591849213,FALSE,FALSE,TRUE,TRUE
CAMTA1,0.962221332265385,0.962532280455584,1.90358134874335,1.98830049967701,4.45051381647499,0.994710349581428,0.994759180104183,1.74911942537626,1.74645294672191,-0.152446917898419,TRUE,TRUE,TRUE,TRUE
AL512330.1,0.0291164211869058,0.029018823424042,0.0314840050045639,0.0205445476988673,-34.7460791729352,0.0384508306671689,0.037902465869085,0.0147307725788892,0.00797118596114442,-45.8875227456299,FALSE,FALSE,TRUE,TRUE
CAMTA1-IT1,0.00302585324611756,0.00304518517412787,0.00145214550947649,0.00184111214296139,26.7856513652771,0.00547574844905901,0.00545190009875538,0.00130169330232401,0.00129895037385255,-0.210720026488986,FALSE,FALSE,FALSE,FALSE
Z97987.1,0.005888547738768,0.00589631443029661,0.00501151897540709,0.00413730675014343,-17.4440569726196,0.00964881068470676,0.00948956283782256,0.00303073418224387,0.00212366251020262,-29.9291068598327,FALSE,FALSE,FALSE,FALSE
AL365194.1,0.000163158753467124,0.000164201161350032,7.23620560641984e-05,0.000120122770301348,66.0024283925502,0.000110170034048496,0.000104032385733994,3.21449667483279e-05,2.09758446190777e-05,-34.7460994957512,FALSE,FALSE,FALSE,FALSE
AL359881.3,0.00373781871579228,0.00376169933274619,0.00227835011682754,0.00251294771037603,10.2968192559955,0.00695411120325031,0.00688423004726689,0.00177319897946536,0.00194764174959815,9.83774365725054,FALSE,FALSE,FALSE,FALSE
AL359881.2,0.00197273765555704,0.00197041393620039,0.000961906830445558,0.00149778146274052,55.7096191994749,0.0022123333864333,0.00221181898364882,0.00064241466434334,0.000532684867174631,-17.0808362976696,FALSE,FALSE,FALSE,FALSE
AL359881.1,0.00603687387828357,0.00606051559164664,0.00413395933548631,0.00415841356323683,0.591544951606204,0.00603106497203319,0.00603237065683636,0.00154830811445792,0.00158364305059193,2.28216437051858,FALSE,FALSE,FALSE,FALSE
VAMP3,0.129548050252896,0.129420369900434,0.0861634326916609,0.0835109061409299,-3.07848291075309,0.265357926063997,0.265086580576098,0.0821833858751451,0.0769091157816393,-6.41768410651591,TRUE,TRUE,TRUE,TRUE
Z98884.2,0.00166125276257435,0.00161215685689122,0.000787571613237894,0.000980024950646374,24.4362968615971,0.00605786308842336,0.00603538608830691,0.0014602127067127,0.00134608267297464,-7.81598689104693,FALSE,FALSE,FALSE,FALSE
PER3,0.735267506192616,0.736949739517249,0.935458492966483,0.961296113479174,2.76202746641987,0.781200823595444,0.782403449653602,0.492097944086736,0.481268514674297,-2.20066544527785,TRUE,TRUE,TRUE,TRUE
Z98884.1,0.034930805855916,0.0349599199892523,0.0293329408029982,0.0236704726795931,-19.3041269248612,0.0348985914612268,0.0347106316575073,0.011064112389464,0.00889748637124409,-19.5824657410666,FALSE,FALSE,TRUE,TRUE
UTS2,0.00468710600869191,0.00470212416593274,0.00368562712361776,0.00350066047540087,-5.01859363448938,0.00679481128915317,0.00675004334682739,0.00209871754913407,0.00156910286938188,-25.2351575356441,FALSE,FALSE,FALSE,FALSE
TNFRSF9,0.00326317506934247,0.00326909584869609,0.00243354109874442,0.00230822623460415,-5.14948624475388,0.0131563863633318,0.0130613414146897,0.00323632691376861,0.00324691913276558,0.327291379369132,FALSE,FALSE,FALSE,FALSE
PARK7,0.195953662914015,0.196175605678375,0.147919123562414,0.136415507241598,-7.77696354857203,0.421704092221251,0.420851708618857,0.165206509365001,0.150176272139161,-9.09784807124787,TRUE,TRUE,TRUE,TRUE
AL034417.4,0.0242216585828921,0.0241972802316729,0.0185441300627237,0.013434310200488,-27.5549181598284,0.0693981887450889,0.0693021537719279,0.0181896340529734,0.0184243179315222,1.2902067071022,FALSE,FALSE,TRUE,TRUE
